order_id,products,basket_size
CA-2017-112774,"['Howard Miller 11-1/2"" Diameter Grantwood Wall Clock']",1
CA-2017-112900,['GBC Recycled Regency Composition Covers'],1
CA-2017-113075,['Kingston Digital DataTraveler 32GB USB 2.0'],1
CA-2017-113355,"['Cisco SPA112 2 Port Phone Adapter', 'DMI Arturo Collection Mission-style Design Wood Chair']",2
CA-2017-113418,['Fellowes Powershred HS-440 4-Sheet High Security Shredder'],1
CA-2017-113460,['Global Highback Leather Tilter in Burgundy'],1
CA-2017-113481,"['Cisco CP-7937G Unified IP Conference Station Phone', 'Avery 3 1/2"" Diskette Storage Pages, 10/Pack', 'Avery Recycled Flexi-View Covers for Binding Systems']",3
CA-2017-113572,['Maxell CD-R Discs'],1
CA-2017-113908,"['Chromcraft 48"" x 96"" Racetrack Double Pedestal Table', 'Hewlett-Packard 300S Scientific Calculator', 'Xerox 188']",3
CA-2017-114216,"['RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set']",1
CA-2017-114258,['Nortel Meridian M3904 Professional Digital phone'],1
CA-2017-114552,"['Eldon 200 Class Desk Accessories, Burgundy']",1
CA-2017-115070,"['Stackable Trays', 'Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue']",2
CA-2017-115105,"['Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors']",1
CA-2017-115154,['Balt Solid Wood Round Tables'],1
CA-2017-115175,['Xerox 1891'],1
CA-2017-115322,['Panasonic KP-4ABK Battery-Operated Pencil Sharpener'],1
CA-2017-115448,"['Executive Impressions 14"" Contract Wall Clock']",1
CA-2017-115651,"['Quartet Alpha White Chalk, 12/Pack', 'Belkin F9S820V06 8 Outlet Surge']",2
CA-2017-116113,"['Master Caster Door Stop, Gray']",1
CA-2017-116204,"['Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue']",1
CA-2017-116225,['Enermax Aurora Lite Keyboard'],1
CA-2017-116288,['Carina Double Wide Media Storage Towers in Natural & Black'],1
CA-2017-116358,"['Staples', 'Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set']",2
CA-2017-116680,"['Acco Suede Grain Vinyl Round Ring Binder', 'Bush Cubix Conference Tables, Fully Assembled']",2
CA-2017-116715,"['Fellowes Mobile File Cart, Black', 'Xerox 1940', 'Xerox 1962']",3
CA-2017-117023,"['Quartet Omega Colored Chalk, 12/Pack', 'Staples in misc. colors']",2
CA-2017-117044,"['Acco Hot Clips Clips to Go', 'Xerox 1927']",2
CA-2017-117128,"['Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""', 'Avery 52']",2
CA-2017-117261,"['Rogers Jumbo File, Granite']",1
CA-2017-117324,"['Logitech G105 Gaming Keyboard', 'Hoover WindTunnel Plus Canister Vacuum', 'Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White', 'Sauder Camden County Collection Libraries, Planked Cherry Finish', 'Adams Phone Message Book, 200 Message Capacity, 8 1/16\x94 x 11\x94']",5
CA-2017-117394,['Kingston Digital DataTraveler 8GB USB 2.0'],1
CA-2017-117436,['Wilson Jones Impact Binders'],1
CA-2017-117457,"['Sony 64GB Class 10 Micro SDHC R40 Memory Card', 'Sharp AL-1530CS Digital Copier', 'Wirebound Message Book, 4 per Page', 'Bevis Round Conference Table Top, X-Base', 'Wirebound Service Call Books, 5 1/2"" x 4""', 'Self-Adhesive Removable Labels', 'Xerox 1881', ""O'Sullivan 4-Shelf Bookcase in Odessa Pine"", 'Novimex High-Tech Fabric Mesh Task Chair']",9
CA-2017-117513,"['Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table']",1
CA-2017-117632,"['Compact Automatic Electric Letter Opener', 'Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags', 'Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table', 'DXL Angle-View Binders with Locking Rings, Black']",4
CA-2017-117667,"['Global Chrome Stack Chair', 'Hand-Finished Solid Wood Document Frame', 'DIXON Ticonderoga Erasable Checking Pencils', 'Xerox 1956', 'Logitech G13 Programmable Gameboard with LCD Display']",5
CA-2017-117695,"['Adams Phone Message Book, 200 Message Capacity, 8 1/16\x94 x 11\x94']",1
CA-2017-117807,['Xerox 1915'],1
CA-2017-117821,['Microsoft Sculpt Comfort Mouse'],1
CA-2017-117926,['Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors'],1
CA-2017-118003,"['Tensor ""Hersey Kiss"" Styled Floor Lamp', 'Global Value Steno Chair, Gray', 'Global Low Back Tilter Chair']",3
CA-2017-118017,"['Newell 344', 'Memorex Micro Travel Drive 16 GB', 'Memorex Micro Travel Drive 16 GB', 'Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book', 'Elite 5"" Scissors', 'Staple-based wall hangings', 'Eldon Image Series Desk Accessories, Burgundy', 'DAX Two-Tone Silver Metal Document Frame']",8
CA-2017-118199,"['GBC Velobind Prepunched Cover Sets, Regency Series', 'Home/Office Personal File Carts', 'Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer', 'Rogers Profile Extra Capacity Storage Tub', 'Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset']",5
CA-2017-118213,"['Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled', 'Easy-staple paper', 'Strathmore Photo Mount Cards']",3
CA-2017-118360,"['Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book']",1
CA-2017-118542,"['Xerox 1905', 'Cardinal HOLDit! Binder Insert Strips,Extra Strips']",2
CA-2017-118577,"['Xerox 1886', 'Xerox 217']",2
CA-2017-118668,['Kensington K72356US Mouse-in-a-Box USB Desktop Mouse'],1
CA-2017-118773,"['GBC ProClick 150 Presentation Binding System', 'Razer Kraken PRO Over Ear PC and Music Headset', 'Stacking Trays by OIC', 'Belkin F9S820V06 8 Outlet Surge']",4
CA-2017-119424,"['OtterBox Defender Series Case - Samsung Galaxy S4', 'Xerox 203']",2
CA-2017-119494,"['Lifetime Advantage Folding Chairs, 4/Carton']",1
CA-2017-119914,"['Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection']",1
CA-2017-120061,['Office Star Flex Back Scooter Chair with White Frame'],1
CA-2017-120327,"['Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box']",1
CA-2017-120705,"['Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h']",1
CA-2017-120761,"['Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack']",1
CA-2017-120999,['Panasonic Kx-TS550'],1
CA-2017-121083,"['Xerox 1914', 'Tennsco Industrial Shelving', 'Digium D40 VoIP phone', 'Prismacolor Color Pencil Set']",4
CA-2017-121160,"[""GBC Standard Plastic Binding Systems' Combs"", 'Self-Adhesive Ring Binder Labels', 'Wilson Jones Impact Binders', 'Rogers Deluxe File Chest']",4
CA-2017-121419,"['Bevis 44 x 96 Conference Tables', 'NETGEAR N750 Dual Band Wi-Fi Gigabit Router']",2
CA-2017-121503,"['Xerox 1891', 'Hewlett-Packard Deskjet 5550 Printer']",2
CA-2017-121559,"['Hon 4070 Series Pagoda Round Back Stacking Chairs', ""Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room"", 'Maxell\xa0LTO Ultrium - 800 GB', 'Logitech\xa0MX Performance Wireless Mouse', 'Cardinal Slant-D Ring Binders']",5
CA-2017-121615,"['Xerox 1971', 'Sterilite Officeware Hinged File Box', 'Avery 513']",3
CA-2017-121804,['Acco 6 Outlet Guardian Premium Surge Suppressor'],1
CA-2017-122154,"['Avery 48', 'Avery Arch Ring Binders', 'Xerox 1915']",3
CA-2017-122175,"['DAX Cubicle Frames, 8-1/2 x 11', 'Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set', 'Acme Titanium Bonded Scissors', 'Maxell Pro 80 Minute CD-R, 10/Pack']",4
CA-2017-122280,"['Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk']",1
CA-2017-122504,"['Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard', 'Plantronics CS 50-USB -\xa0headset\xa0- Convertible, Monaural']",2
CA-2017-122539,"['Avery 483', 'Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue', 'Global Commerce Series High-Back Swivel/Tilt Chairs']",3
CA-2017-122644,"['Strathmore Photo Mount Cards', 'Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack']",2
CA-2017-122735,"['Storex Dura Pro Binders', 'Xerox 1948']",2
CA-2017-122994,"['Bush Andora Bookcase, Maple/Graphite Gray Finish']",1
CA-2017-123001,"['OIC #2 Pencils, Medium Soft', 'Avery 505', 'Ooma Telo VoIP Home Phone System']",3
CA-2017-123022,"['Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""', 'Kensington Expert Mouse Optical USB Trackball for PC or Mac']",2
CA-2017-123036,"['Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive', 'Cisco IP Phone 7961G-GE VoIP phone']",2
CA-2017-123071,['Xerox 1998'],1
CA-2017-123085,"['Imation Bio 2GB USB\xa0Flash Drive Imation\xa0Corp', 'Novimex Turbo Task Chair']",2
CA-2017-123134,['Eldon Advantage Chair Mats for Low to Medium Pile Carpets'],1
CA-2017-123659,['HP Office Recycled Paper (20Lb. and 87 Bright)'],1
CA-2017-123967,"[""GBC Standard Plastic Binding Systems' Combs"", 'Hon 94000 Series Round Tables']",2
CA-2017-123981,['Plantronics 81402'],1
CA-2017-124086,"['Bush Andora Bookcase, Maple/Graphite Gray Finish']",1
CA-2017-124114,['Acco Suede Grain Vinyl Round Ring Binder'],1
CA-2017-124191,"['Eldon Expressions Wood Desk Accessories, Oak']",1
CA-2017-124401,"['Hanging Personal Folder File', 'Logitech Wireless Marathon Mouse M705']",2
CA-2017-124576,['GBC Prestige Therm-A-Bind Covers'],1
CA-2017-124828,['4009 Highlighters by Sanford'],1
CA-2017-124898,['Xerox 1935'],1
CA-2017-125101,"['File Shuttle II and Handi-File, Black']",1
CA-2017-125115,"['Xerox 1894', 'Logitech\xa0MX Performance Wireless Mouse']",2
CA-2017-125290,"['Newell 339', 'Easy-staple paper']",2
CA-2017-126046,['Avery 476'],1
CA-2017-126074,"['GBC Durable Plastic Covers', 'Nu-Dell Leatherette Frames', 'Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack', 'Avery Durable Binders']",4
CA-2017-126354,"['GBC Instant Report Kit', '14-7/8 x 11 Blue Bar Computer Printout Paper']",2
CA-2017-126382,"['Eldon 200 Class Desk Accessories, Burgundy']",1
CA-2017-126396,['Memorex Froggy Flash Drive 8 GB'],1
CA-2017-126438,"['Eberhard Faber 3 1/2"" Golf Pencils']",1
CA-2017-126536,"['Maxell 4.7GB DVD-R 5/Pack', 'Canvas Sectional Post Binders']",2
CA-2017-126788,['LG G3'],1
CA-2017-126865,['Xerox 1960'],1
CA-2017-127264,['Prang Colored Pencils'],1
CA-2017-127313,"['Fellowes Personal Hanging Folder Files, Navy', 'Ultra Door Kickplate, 8""H x 34""W']",2
CA-2017-127460,"['Fellowes Mobile File Cart, Black']",1
CA-2017-127474,"['Xerox 2', 'Xerox 1893', 'Eldon Cleatmat Chair Mats for Medium Pile Carpets', 'Xerox 189']",4
CA-2017-127621,"['Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad']",1
CA-2017-127656,['Staples in misc. colors'],1
CA-2017-127705,"['Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple', 'Advantus Rolling Storage Box']",2
CA-2017-127726,"['Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote', 'Acco Clips to Go Binder Clips, 24 Clips in Two Sizes']",2
CA-2017-127782,"['Eldon Image Series Black Desk Accessories', 'Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210', 'Colored Envelopes', 'Wilson Electronics DB Pro Signal Booster']",4
CA-2017-128041,"['Honeywell Quietcare HEPA Air Cleaner', 'KI Conference Tables']",2
CA-2017-128076,"['Eldon Antistatic Chair Mats for Low to Medium Pile Carpets', 'GBC Durable Plastic Covers', 'HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax']",3
CA-2017-128328,"['Premium Transparent Presentation Covers by GBC', 'Logitech\xa0MX Performance Wireless Mouse', 'Avery 475']",3
CA-2017-128370,"['DMI Arturo Collection Mission-style Design Wood Chair', 'Avery Non-Stick Binders']",2
CA-2017-128426,['Storex DuraTech Recycled Plastic Frosted Binders'],1
CA-2017-128629,"['Eldon 200 Class Desk Accessories, Smoke']",1
CA-2017-128699,['Kensington Orbit Wireless Mobile Trackball for PC and Mac'],1
CA-2017-128755,"['Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""', 'Letter Size Cart', 'Xerox 23', 'Tenex Personal Self-Stacking Standard File Box, Black/Gray']",4
CA-2017-128769,['Eureka The Boss Cordless Rechargeable Stick Vac'],1
CA-2017-128783,"['Maxell 4.7GB DVD-R', 'DataProducts Ampli Magnifier Task Lamp, Black,']",2
CA-2017-129028,"['Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting']",1
CA-2017-129378,"['Wilson Jones Easy Flow II Sheet Lifters', 'Storex Dura Pro Binders', ""Belkin 325VA UPS Surge Protector, 6'"", 'Metal Folding Chairs, Beige, 4/Carton']",4
CA-2017-129581,['Plantronics MX500i Earset'],1
CA-2017-129833,"['Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page', 'Economy Binders']",2
CA-2017-130351,"['Kensington 6 Outlet Guardian Standard Surge Protector', 'Southworth 100% Résumé Paper, 24lb.', 'Logitech\xa0P710e Mobile Speakerphone']",3
CA-2017-130386,"['Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page', 'Xerox 197', 'Tennsco Double-Tier Lockers']",3
CA-2017-130505,"['Chromcraft 48"" x 96"" Racetrack Double Pedestal Table']",1
CA-2017-130834,['Strathmore Photo Mount Cards'],1
CA-2017-130904,"['Pencil and Crayon Sharpener', 'Newell 321']",2
CA-2017-130967,['Nokia Lumia 521 (T-Mobile)'],1
CA-2017-131156,['Staple-based wall hangings'],1
CA-2017-131212,"['GBC Wire Binding Combs', 'Zipper Ring Binder Pockets']",2
CA-2017-131282,"['Ibico Hi-Tech Manual Binding System', 'Staples in misc. colors']",2
CA-2017-131625,"['Seth Thomas 12"" Clock w/ Goldtone Case']",1
CA-2017-131807,"['Global Deluxe High-Back Office Chair in Storm', 'Staples', 'Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk', 'DAX Clear Channel Poster Frame', 'KI Adjustable-Height Table', 'Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White']",6
CA-2017-131828,"['Global Leather and Oak Executive Chair, Black', 'Logitech B530 USB\xa0Headset\xa0-\xa0headset\xa0- Full size, Binaural']",2
CA-2017-132122,['Recycled Steel Personal File for Hanging File Folders'],1
CA-2017-132178,"['Multi-Use Personal File Cart and Caster Set, Three Stacking Bins', 'Fellowes Stor/Drawer Steel Plus Storage Drawers']",2
CA-2017-132199,"['Career Cubicle Clock, 8 1/4"", Black', 'Wilson Jones Legal Size Ring Binders', 'Bevis 36 x 72 Conference Tables', 'Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets', 'Advantus Plastic Paper Clips']",5
CA-2017-132290,"['Bevis Traditional Conference Table Top, Plinth Base']",1
CA-2017-132346,['Holmes Odor Grabber'],1
CA-2017-132430,['Nu-Dell Leatherette Frames'],1
CA-2017-132437,['Adjustable Personal File Tote'],1
CA-2017-132682,"['Acme Tagit Stainless Steel Antibacterial Scissors', 'Easy-staple paper', 'ClearOne Communications CHAT 70 OC\xa0Speaker Phone']",3
CA-2017-132738,"['Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)', 'Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""']",2
CA-2017-133067,"['Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""', 'Avery 3 1/2"" Diskette Storage Pages, 10/Pack']",2
CA-2017-133095,"['GBC VeloBind Cover Sets', 'Insertable Tab Indexes For Data Binders']",2
CA-2017-133235,['Nortel Networks T7316 E Nt8 B27'],1
CA-2017-133249,"['Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black']",1
CA-2017-133487,['Eureka The Boss Cordless Rechargeable Stick Vac'],1
CA-2017-133823,"['Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾\x94 x 11\x94', 'Avery 50', 'Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""']",3
CA-2017-133865,['Canon Imageclass D680 Copier / Fax'],1
CA-2017-133928,"['Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red']",1
CA-2017-134285,"['Binder Clips by OIC', 'Xerox 1995']",2
CA-2017-134306,"['Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box', 'Easy-staple paper', 'BIC Brite Liner Highlighters, Chisel Tip']",3
CA-2017-134495,"['Mediabridge Sport Armband iPhone 5s', 'Avery 494', 'Staple holder', ""Global Wood Trimmed Manager's Task Chair, Khaki""]",4
CA-2017-134565,"['Xerox 1939', 'Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue', 'Cisco Desktop Collaboration Experience DX650 IP Video Phone', 'Belkin 19"" Vented Equipment Shelf, Black', ""O'Sullivan 3-Shelf Heavy-Duty Bookcases""]",5
CA-2017-134607,['X-Rack File for Hanging Folders'],1
CA-2017-134810,"['Tyvek  Top-Opening Peel & Seel Envelopes, Plain White', 'Harbour Creations Steel Folding Chair']",2
CA-2017-134915,"['Memorex Micro Travel Drive 8 GB', 'Xerox 1978', 'Harbour Creations 67200 Series Stacking Chairs', 'Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""', 'Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple', 'Samsung Galaxy Mega 6.3']",6
CA-2017-134978,"['Avery Durable Slant Ring Binders, No Labels']",1
CA-2017-135034,['JBL Micro Wireless Portable Bluetooth Speaker'],1
CA-2017-135069,"['Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection', 'Linden 10"" Round Wall Clock, Black']",2
CA-2017-135279,"['Color-Coded Legal Exhibit Labels', 'Bulldog Vacuum Base Pencil Sharpener', 'Xerox 212', 'Computer Printout Paper with Letter-Trim Fine Perforations', 'Avery File Folder Labels', 'Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers']",6
CA-2017-135419,"['SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine']",1
CA-2017-135587,"['Eureka The Boss Lite 10-Amp Upright Vacuum, Blue', 'Memorex Micro Travel Drive 8 GB']",2
CA-2017-135860,"['Tennsco Lockers, Gray', 'Panasonic KX-TG6844B Expandable Digital Cordless Telephone', 'Avery Durable Slant Ring Binders, No Labels', 'Advantus Push Pins, Aluminum Head', 'Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h']",5
CA-2017-136609,['14-7/8 x 11 Blue Bar Computer Printout Paper'],1
CA-2017-136623,"['Belkin iPhone and iPad Lightning Cable', 'Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""']",2
CA-2017-136672,['Logitech Desktop MK120 Mouse and keyboard Combo'],1
CA-2017-136875,"['White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11']",1
CA-2017-137001,"['Sanford EarthWrite Recycled Pencils, Medium Soft, #2']",1
CA-2017-137099,['Cisco SPA301'],1
CA-2017-137414,"['Dax Clear Box Frame', 'Ricoh - Ink Collector Unit for GX3000 Series Printers']",2
CA-2017-137421,['Avery Hi-Liter Smear-Safe Highlighters'],1
CA-2017-137498,"['Newell 35', 'Novimex Fabric Task Chair', 'Astroparche Fine Business Paper']",3
CA-2017-137582,['Pressboard Hanging Data Binders for Unburst Sheets'],1
CA-2017-137596,"['Polycom CX600 IP Phone VoIP phone', 'Maxell\xa0iVDR EX 500GB Cartridge', 'Fellowes High-Stak Drawer Files']",3
CA-2017-137624,"['Global Leather & Oak Executive Chair, Burgundy']",1
CA-2017-138156,"['Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting']",1
CA-2017-138464,"['Master Big Foot Doorstop, Beige', 'GBC VeloBinder Manual Binding System', 'Zebra Zazzle Fluorescent Highlighters', 'Crayola Colored Pencils']",4
CA-2017-138618,['Xerox 201'],1
CA-2017-139199,"[""Global Executive Mid-Back Manager's Chair"", 'Wilson Jones Century Plastic Molded Ring Binders', 'Xerox 1946']",3
CA-2017-139311,"['Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book', 'BIC Brite Liner Grip Highlighters', 'Pyle PMP37LED', 'Fellowes Twister Kit, Gray/Clear, 3/pkg']",4
CA-2017-139402,"['Multicolor Computer Printout Paper', 'Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders']",2
CA-2017-139437,['Rogers Deluxe File Chest'],1
CA-2017-139444,['Avery 511'],1
CA-2017-139773,"['Safco Chair Connectors, 6/Carton']",1
CA-2017-140053,"['Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""']",1
CA-2017-140242,"['Blackstonian Pencils', 'Imation\xa0Secure+ Hardware Encrypted USB 2.0\xa0Flash Drive; 16GB']",2
CA-2017-140298,"['Newell 348', 'Safco Commercial Shelving', 'Xerox 1927', 'Telescoping Adjustable Floor Lamp']",4
CA-2017-140326,"['Bush Birmingham Collection Bookcase, Dark Cherry', 'It\'s Hot Message Books with Stickers, 2 3/4"" x 5""', 'Sanford Colorific Colored Pencils, 12/Box']",3
CA-2017-140480,"['36X48 HARDFLOOR CHAIRMAT', 'Maxell 4.7GB DVD-R', 'Tensor Track Tree Floor Lamp', 'Newell 325', 'Hunt Boston Vacuum Mount KS Pencil Sharpener']",5
CA-2017-140494,['Maxell\xa0LTO Ultrium - 800 GB'],1
CA-2017-140536,['Newell 326'],1
